"election_id","donor_id","margin","contracts_after","contracts_before"
"E0071","F0071",12.9443667666055,94.9792005362359,72.1629727144109
"E0072","F0072",-13.6161229759455,55.720490818531,30.9712546273467
"E0073","F0073",3.61562111182138,79.9138037431465,76.8945120761935
"E0074","F0074",0.266199787147343,76.718392753822,67.8152527314639
"E0075","F0075",3.04453276097775,89.807067744711,80.6698371465379
"E0076","F0076",-8.19224156672135,73.9903064893865,44.5344162209743
"E0077","F0077",-6.54884373536333,57.8146820218054,67.2961075059594
"E0078","F0078",3.92978784861043,83.2450623102756,66.886090131447
"E0079","F0079",7.21112093422562,96.211331568611,75.2496856885551
"E0080","F0080",12.7964752796106,100.428362409674,84.9175394284369
"E0081","F0081",-13.7006269488484,56.6928028025644,38.2878423208877
"E0082","F0082",0.784242593217641,87.3483699377731,57.2434201812659
"E0083","F0083",-8.63940852927044,53.7898314265759,67.7125665570493
"E0084","F0084",11.6112168249674,94.8928244649334,92.7740621613092
"E0085","F0085",-10.7569109229371,54.6556898838816,29.112727917056
"E0086","F0086",0.782970772124827,77.2894065664286,56.3233743009769
"E0087","F0087",1.15157669177279,67.3681281623068,67.4808771123814
"E0088","F0088",9.42196969874203,94.0037274267687,53.0384489934914
"E0089","F0089",11.1671089986339,95.481595095844,80.2680043431699
"E0090","F0090",-12.853498114273,44.4629952879877,33.7109455636736
"E0091","F0091",-2.38497512647882,78.8978518777064,66.4966313895686
"E0092","F0092",-2.63039934681728,56.013817632846,63.3893684731229
"E0093","F0093",3.18687709746882,61.9481019365405,74.0315956823421
"E0094","F0094",4.04594559688121,70.9400115204239,56.0528083828081
"E0095","F0095",4.70467442180961,53.3659936842323,57.6143836887644
"E0096","F0096",-14.1771081509069,51.6330422254129,62.094397856967
"E0097","F0097",-13.4765326604247,42.5545539637642,64.1035804758199
"E0098","F0098",-8.0214332928881,55.1078624280909,49.8046449006275
"E0099","F0099",-3.05708834901452,72.3126548272918,54.5470572273832
"E0100","F0100",-1.41135925194249,71.6914877281112,51.050422134056
"E0101","F0101",-13.7514707562514,60.1845243889178,53.8800439895238
"E0102","F0102",-3.01169294631109,66.2948049185142,54.8261299657914
"E0103","F0103",7.9480580217205,85.1711771781304,78.6639120126486
"E0104","F0104",-13.9815795212053,50.6218574848271,54.3298655353987
"E0105","F0105",-10.3957358468324,70.9294408524229,50.2316540622069
"E0106","F0106",9.79869034839794,100.859833627109,70.2674397323777
"E0107","F0107",-11.6345767001621,54.8633620017243,50.3211939205908
"E0108","F0108",4.80085770366713,77.1699120072211,78.0584331234781
"E0109","F0109",3.01831872900948,70.8911313794726,80.2550067268446
"E0110","F0110",8.4144927165471,100.693912153574,87.619437809035
"E0111","F0111",-3.04078383604065,57.8015328890049,33.9875579050533
"E0112","F0112",-6.33083080407232,45.1317473565399,48.7399508055131
"E0113","F0113",-14.4201942114159,56.0579860979087,72.835577873762
"E0114","F0114",11.0731933638453,89.4740562819384,72.9615413184402
"E0115","F0115",-1.59571203868836,61.5746334064314,50.8018329478
"E0116","F0116",0.780491894111037,79.1699778717104,65.331041650794
"E0117","F0117",14.1129180765711,95.3602416951256,78.7645193394976
"E0118","F0118",4.51070545474067,70.1990534788004,60.8827969711717
"E0119","F0119",4.84516771277413,72.2217071896199,40.2046559546355
"E0120","F0120",0.506101842038333,72.6452426491554,44.104683352929
"E0121","F0121",2.1122586959973,60.3642759973374,61.260411836795
"E0122","F0122",11.0577134974301,105.204620532614,70.9284925248805
"E0123","F0123",-13.102381916251,74.5520872439356,59.6023678610928
"E0124","F0124",-10.1545190135948,59.3974937188415,54.0339203796735
"E0125","F0125",-0.609202813357115,54.7259019274077,76.410696307069
"E0126","F0126",-8.5515670850873,48.8736896826628,69.9823928712433
"E0127","F0127",8.97210143739358,91.0903379370994,74.4322995553496
"E0128","F0128",12.8522390197031,103.701257261394,80.739929407655
"E0129","F0129",-9.80705314083025,62.5530352085232,41.8416913322434
"E0130","F0130",-14.2452875711024,56.339761575797,58.6378219372736
"E0131","F0131",-7.52765897428617,91.7484996641062,46.1149082596713
"E0132","F0132",2.24983875872567,56.0084758169873,53.2399483126013
"E0133","F0133",8.00059482688084,93.2863882807179,66.6128420795123
"E0134","F0134",-11.2174311792478,52.8401795695344,52.2227623287198
"E0135","F0135",0.951589811593294,88.5871212847985,64.436300978391
"E0136","F0136",-7.37635964294896,44.6347573929367,65.1495186449979
"E0137","F0137",4.99021179042757,75.7397559640162,84.6850545296177
"E0138","F0138",6.56677508493885,79.7330275399224,74.3974595703906
"E0139","F0139",-8.22324017761275,72.4137258184566,69.0031232471234
"E0140","F0140",4.26809570984915,79.349156543892,62.8112415994459
"E0141","F0141",-14.9309647874907,45.4047214077476,57.4509360554827
"E0142","F0142",-12.7010512305424,53.9888872881927,40.3683843790075
"E0143","F0143",7.26643761852756,99.1377833241112,74.9917171220337
"E0144","F0144",10.1493487693369,79.6353199431909,56.6440636251496
"E0145","F0145",-7.62304597534239,34.7539206115847,75.2497571169855
"E0146","F0146",-14.3401749548502,73.6669316072663,43.1258067033455
"E0147","F0147",-6.21772485086694,64.3927536454624,57.1648308240389
"E0148","F0148",8.77633075928316,99.7322873817008,82.182736600553
"E0149","F0149",-7.23066241946071,61.6591974888255,52.9602962627012
"E0150","F0150",-11.2807149323635,61.7080537357029,40.9923590007339
"E0151","F0151",7.88102471502498,89.5580822787801,57.7831437686093
"E0152","F0152",-3.73445988167077,46.9907562229582,53.8484810869044
"E0153","F0153",12.9058395302854,101.941983339758,75.7781051771983
"E0154","F0154",0.587976509705186,75.2211489656479,56.9740977018076
"E0155","F0155",-1.81755407480523,32.0960747555074,38.8468771212061
"E0156","F0156",8.42886467697099,101.294392592659,59.2710027617728
"E0157","F0157",2.22340808948502,76.2976937898828,56.0703784181335
"E0158","F0158",12.937717102468,115.969647218886,83.3803787201814
"E0159","F0159",-1.82726494967937,51.7051506877641,64.091741322509
"E0160","F0160",-0.920002770144492,82.5325414445805,45.8677653643284
"E0161","F0161",12.9460320272483,101.179395242875,61.8266594016399
"E0162","F0162",-2.8813516558148,52.8416364728868,48.6292505924411
"E0163","F0163",9.85332626150921,109.552729855141,79.8603465189319
"E0164","F0164",9.80676899431273,78.2593851059242,72.7615247924121
"E0165","F0165",-12.6586247538216,52.8442777310376,41.703238343583
"E0166","F0166",-0.746800994966179,52.4670298653559,62.1776399384369
"E0167","F0167",-11.3392662419938,49.0137726098402,58.9462597015002
"E0168","F0168",-3.25552702182904,35.3900494960541,55.7175368140771
"E0169","F0169",-5.35804431885481,57.7652840778083,38.1568116503427
"E0170","F0170",-4.4412715639919,78.6733362389005,80.5699543518912
"E0171","F0171",-1.58549146028236,61.5029840677504,61.5613139853417
"E0172","F0172",4.07547935843468,83.9216794578586,57.5162946096353
"E0173","F0173",-13.5565689741634,48.4609309533377,59.4524695125226
"E0174","F0174",-10.7687341212295,54.8631788769896,46.2814197949101
"E0175","F0175",2.03646303154528,54.278487267451,51.2845896227063
"E0176","F0176",3.9484734646976,73.253123018635,67.2159188897869
"E0177","F0177",-4.67698560794815,56.4462888402512,68.6786197364455
"E0178","F0178",-1.80129270767793,75.3990223397542,60.2479549358108
"E0179","F0179",10.1493203127757,90.168284652018,86.781009631877
"E0180","F0180",1.73552450956777,79.2442103445957,48.2175643093594
"E0181","F0181",2.06130584701896,61.5025303752686,59.7687455155879
"E0182","F0182",8.86311430949718,79.4894255140057,60.5954478161814
"E0183","F0183",-0.0182288372889161,51.0697292602274,46.292844658392
"E0184","F0184",-13.3263325109147,34.3303722616241,68.3799113594147
"E0185","F0185",-6.55297034187242,47.8825719599021,62.7008711812111
"E0186","F0186",11.0064812516794,104.641983174726,77.9415163588287
"E0187","F0187",-12.6317564025521,45.0613152592252,58.2911966339338
"E0188","F0188",-0.707423707935959,62.186366861328,65.7585534571077
"E0189","F0189",-3.44032387482002,58.7579776424632,44.3957059891908
"E0190","F0190",7.01547651551664,74.312886628509,85.4527523675578
"E0191","F0191",-2.30731761781499,55.86212138801,45.7779262319704
"E0192","F0192",-0.465923838783056,84.8209264608952,66.9926708104265
"E0193","F0193",-8.42087306315079,68.1202284078991,66.0552391599773
"E0194","F0194",10.9519158792682,99.7068707108159,73.5533221096491
"E0195","F0195",-12.4359671794809,73.4313991450844,61.0956612365794
"E0196","F0196",-9.71213553333655,84.7516564898104,48.5578662159649
"E0197","F0197",6.72868463443592,88.660768196476,50.8958637957047
"E0198","F0198",-2.7608983987011,53.2488154424963,83.5130286811351
"E0199","F0199",6.25224504852667,81.649044189359,71.6259872126692
"E0200","F0200",9.25773915136233,95.8741375107551,68.5026902198705
"E0201","F0201",12.1571931685321,126.145657407273,77.6851222266036
"E0202","F0202",14.3170192977414,96.0062046144202,80.1305328774487
"E0203","F0203",-5.14298537978902,51.654031704294,56.4922659495445
"E0204","F0204",9.73004071740434,96.6363936192786,84.4803293172258
"E0205","F0205",9.91824778262526,78.393254978826,66.6914608518736
"E0206","F0206",-12.8531651082449,62.9863207667369,51.5369300633759
"E0207","F0207",6.41002219403163,91.5142047547115,52.244228970267
"E0208","F0208",-13.5508478223346,59.8908421767328,50.5584117830829
"E0209","F0209",14.2870803549886,98.1777240889322,78.9639869759057
"E0210","F0210",6.10216348199174,79.5255370869868,55.3769729197844
"E0211","F0211",-0.169319089036435,62.8533988824529,66.6313021101758
"E0212","F0212",-6.04457061504945,60.3151193401637,55.4940601742773
"E0213","F0213",10.4970374261029,93.7784919481301,82.5436798658928
"E0214","F0214",13.5417820536532,123.230188866248,76.5714143667889
"E0215","F0215",-7.55655135959387,50.8654790884406,57.8131975262947
"E0216","F0216",3.38911066995934,88.2136222646803,64.5288149113171
"E0217","F0217",-6.47868982516229,71.2362518658648,37.6861320240523
"E0218","F0218",2.08953642519191,90.7999017576075,83.8091791229508
"E0219","F0219",-14.4872808409855,51.0203884039151,57.8647968650086
"E0220","F0220",-9.28548453608528,50.4730804619903,65.7059796311713
"E0221","F0221",-6.18862124858424,46.4506011334657,58.4092811616384
"E0222","F0222",-13.8359311711974,49.8340611156978,51.7358325750453
"E0223","F0223",-13.0239577917382,53.6796738853171,51.8646222762862
"E0224","F0224",-14.9924919730984,29.3696870372348,52.3160435544137
"E0225","F0225",7.63347059721127,86.6121606969751,50.6078158145767
"E0226","F0226",-14.6092097251676,55.0603868534186,49.287674694872
"E0227","F0227",9.6584856393747,72.9395340500347,83.2821091151516
"E0228","F0228",-12.9131698259152,46.7892392002946,33.639268034552
"E0229","F0229",2.33857582323253,93.8877158950091,64.1425318659091
"E0230","F0230",-11.470104327891,58.5906108956211,63.8344831436625
"E0231","F0231",-6.06330043170601,56.5505715346152,52.689703186587
"E0232","F0232",-0.309076455887407,80.4717268556196,49.7270424104354
"E0233","F0233",-4.69940715003759,55.1927039372233,57.0757411928842
"E0234","F0234",1.92644677357748,76.987489323065,45.1043936442584
"E0235","F0235",-10.1956502418034,53.477878177957,59.9151191983755
"E0236","F0236",13.8751138444059,106.629770329488,73.3914644404773
"E0237","F0237",-9.90592121612281,49.8095110636649,58.930364887529
"E0238","F0238",13.9385065343231,103.616113689146,59.7316924980362
"E0239","F0239",-14.2898808605969,64.4742194097637,80.472209333191
"E0240","F0240",7.01245393836871,74.8655822215649,85.2528704033757
"E0241","F0241",8.8690119702369,95.7546651030416,71.9556892943287
"E0242","F0242",-13.4000773821026,64.349763431914,48.8839775845085
"E0243","F0243",-8.15329422242939,65.7018437112103,51.6558277984552
"E0244","F0244",14.686702627223,114.644649882762,93.3402176248567
"E0245","F0245",-4.44398657418787,53.5417520829395,35.4461117805779
"E0246","F0246",-1.97634018491954,53.2773470664048,63.0779619426377
"E0247","F0247",-8.6083747423254,73.7755961122038,74.1461060292973
"E0248","F0248",13.3448376297019,107.405238788483,78.8393798645022
"E0249","F0249",-1.02108678314835,57.4687516542563,46.9487138161052
"E0250","F0250",-0.780097742099315,58.7755802118448,75.5768934334324
"E0251","F0251",-2.3781533818692,83.976085038144,73.7579551777529
"E0252","F0252",14.4827553676441,118.996336506675,65.9347249593064
"E0253","F0253",3.30818365328014,73.697680026387,52.4888748681936
"E0254","F0254",-6.45751819945872,67.7137758454834,76.1574570037202
"E0255","F0255",10.2205914468504,93.5655938779835,69.2249065221619
"E0256","F0256",0.451706692110747,70.5465251814963,57.3713614917925
"E0257","F0257",-12.5427809916437,53.0342389985909,68.3822871526418
"E0258","F0258",-3.53815209120512,47.5640442424389,68.6061764876133
"E0259","F0259",-3.85529092513025,53.5466693617914,65.6737031698607
"E0260","F0260",13.8181384792551,123.262562089747,99.9059878476314
"E0261","F0261",8.14124875003472,87.1401702484619,84.0146094555822
"E0262","F0262",-2.9327314789407,49.832631895848,78.3419633654511
"E0263","F0263",-8.66224245401099,53.6054182407184,73.2469110807868
"E0264","F0264",6.41578868497163,96.3394442009352,48.5151960816488
"E0265","F0265",9.84297310933471,108.463038017662,63.0402059421758
"E0266","F0266",6.31387816043571,82.254998549259,80.9202713127695
"E0267","F0267",-3.82331714266911,41.9098835653808,51.7621963079459
"E0268","F0268",5.23629768518731,84.908247855805,63.007295513761
"E0269","F0269",-14.2667005537078,62.7162817976904,56.7882905053335
"E0270","F0270",-13.007568565663,52.3745866743592,68.3590837592911
"E0271","F0271",11.4607478678226,96.7063927940407,72.7306193595351
"E0272","F0272",11.9180817017332,117.802594905878,78.4569038127031
"E0273","F0273",12.0940091181546,91.9337983308672,65.0532570109103
"E0274","F0274",6.06744049815461,83.4304856009097,69.0055866075142
"E0275","F0275",-12.4937691120431,50.0926087193832,69.6397900326137
"E0276","F0276",-4.48219341225922,63.5321032875765,67.2348163410207
"E0277","F0277",-7.81533982604742,51.6374078198003,61.66470408297
"E0278","F0278",-11.5836753230542,57.4989193227113,38.4488654359972
"E0279","F0279",14.4869840866886,105.507211785427,70.6754404992205
"E0280","F0280",8.11480727512389,96.329163430971,68.4574015798759
"E0281","F0281",-12.4656024179421,29.5468188938879,46.7499355803989
"E0282","F0282",7.3296087118797,98.7010563436534,67.7041183172055
"E0283","F0283",12.9992490727454,114.487870190242,71.4958407392479
"E0284","F0284",8.30111058661714,84.1064265008585,88.5335114667178
"E0285","F0285",-11.3056108471937,76.3187764072199,49.9795069121541
"E0286","F0286",6.67642516549677,84.9339343094678,65.6684064694015
"E0287","F0287",-13.4388583246619,59.2607850377955,57.9653766528432
"E0288","F0288",-7.281255251728,54.7571709421525,64.9480677096485
"E0289","F0289",11.6280274791643,95.4737038266741,68.8536042796273
"E0290","F0290",5.85292777977884,65.4967552011668,91.2474595178324
"E0291","F0291",5.43272312264889,93.2656263560056,43.291564912761
"E0292","F0292",-11.3952550292015,17.2377917605038,59.554872923411
"E0293","F0293",12.0028171478771,115.715630912152,71.2143737300303
"E0294","F0294",-10.3094042418525,90.1033969134212,50.8168557400401
"E0295","F0295",-4.17488830396906,37.6255394849026,57.494281131865
"E0296","F0296",14.5828131353483,102.043695033772,95.653481527417
"E0297","F0297",-0.0790363526903093,56.0461031555434,44.0018689288704
"E0298","F0298",14.4335294491611,96.2771354797291,83.4268923586906
"E0299","F0299",5.39169508265331,81.8973192741496,59.0890354533659
"E0300","F0300",-14.4632516428828,66.869838152907,49.0878881170576
"E0301","F0301",7.27978257229552,75.5144131121007,64.4219335465037
"E0302","F0302",14.7964872792363,118.247019933411,108.633131548455
"E0303","F0303",-12.8964395821095,61.6374696963475,55.9238122854228
"E0304","F0304",8.52573452750221,89.3705487058053,62.4864700546706
"E0305","F0305",11.109623441007,97.415742895934,62.1944234875316
"E0306","F0306",-13.9458538591862,46.0638441697749,74.6206413113645
"E0307","F0307",-14.5030811894685,55.2078441264161,46.5842934518231
"E0308","F0308",-10.739916251041,50.2938958160119,44.5736644321405
"E0309","F0309",-10.446444991976,69.2183588506434,49.9214444873132
"E0310","F0310",-13.4699153644033,47.4463545703265,55.6390374558533
"E0311","F0311",-5.0665250653401,34.2441746420971,53.2226658435061
"E0312","F0312",12.7745327213779,124.377668269211,82.8627652516586
"E0313","F0313",14.2202810849994,98.3642862775893,77.0527590995042
"E0314","F0314",-6.56119431601837,52.4189931497826,59.1518997664751
"E0315","F0315",4.27570872008801,81.0759998055946,88.0420194179246
"E0316","F0316",12.1568883326836,97.6268788884287,71.7903482296039
"E0317","F0317",9.44260695716366,88.6049645172281,56.9562964085255
"E0318","F0318",-2.70126882009208,81.1582837187189,40.8949628535015
"E0319","F0319",11.7384989093989,104.111975322374,87.1108773049157
"E0320","F0320",-9.9634579452686,59.8255415840735,62.6850075401883
"E0321","F0321",-7.18816951615736,61.0777073481204,54.2944126718323
"E0322","F0322",7.09078493295237,81.4762129409002,71.1709402519612
"E0323","F0323",-11.398819538299,46.2496684502246,57.8913825122926
"E0324","F0324",7.59456296917051,74.8302312506453,69.0193356452926
"E0325","F0325",-7.90070397779346,55.9588351263628,65.8289004367496
"E0326","F0326",8.90387043356895,100.477686793496,61.1792889833153
"E0327","F0327",-11.3937385892496,65.8630111153013,71.0929915321475
"E0328","F0328",-10.498052383773,56.9359035409569,75.4319067325979
"E0329","F0329",3.98983272258192,67.6265721222507,56.8767114641134
"E0330","F0330",-3.87134363176301,63.3239466862071,62.141473002485
"E0331","F0331",10.5701837525703,90.9663034187088,51.3245811140983
"E0332","F0332",-7.69536132691428,49.6963760854472,66.0013638249826
"E0333","F0333",-9.15917134378105,62.1623547444573,38.7164056485602
"E0334","F0334",-2.60656138183549,57.4464944786092,70.3784876667664
"E0335","F0335",4.64413605630398,59.5563336988199,86.0935921440841
"E0336","F0336",2.89702729554847,62.014743174735,64.8296080754222
"E0337","F0337",6.82079994818196,77.5522823741069,56.3669476285775
"E0338","F0338",8.97837311262265,98.9580864643335,89.2653093150157
"E0339","F0339",-0.267285229638219,59.0668409735991,73.7000334459023
"E0340","F0340",12.3886956763454,112.664729502819,78.9588598096749
"E0341","F0341",-8.07220119517297,37.7058842387677,51.805004813604
"E0342","F0342",-10.9191805869341,39.7918554257591,48.7303455276785
"E0343","F0343",-7.7013212791644,43.5721311302751,59.4053737892158
"E0344","F0344",-13.8659716118127,34.1838016291698,48.3549789687572
"E0345","F0345",1.667697255034,78.2270131782083,57.535705843178
"E0346","F0346",-1.46431494271383,61.1687719334295,69.8969450195405
"E0347","F0347",-1.52518324088305,48.9489132332024,80.8776895037952
"E0348","F0348",12.5014829006977,110.550801255499,75.4928509427092
"E0349","F0349",-0.901230680756271,60.9873870060534,65.1598286176559
"E0350","F0350",-11.9886276335455,38.7692203183116,56.4770047471816
"E0351","F0351",-3.9588762447238,28.3401636098556,45.3713009426918
"E0352","F0352",0.988251285161823,63.3035174760776,69.9301908785178
"E0353","F0353",10.5817901459523,80.6924805938916,56.7042147345137
"E0354","F0354",12.8947648638859,108.567476745319,78.0654941582318
"E0355","F0355",-12.5482708448544,40.1028257470974,37.3915716251567
"E0356","F0356",-11.5609100880101,67.2806889447391,50.6852395389541
"E0357","F0357",-4.2174187861383,41.6894134119796,68.5170448463116
"E0358","F0358",-0.0512496381998062,46.4750360175483,57.4217791970747
"E0359","F0359",2.94847893062979,63.0026895393823,73.7902382462928
"E0360","F0360",-5.39878471987322,55.2821142160786,22.4574735909921
"E0361","F0361",-3.61097002169117,58.5584251827884,47.4693436052306
"E0362","F0362",-13.2622810942121,33.4789266082154,46.3713512716055
"E0363","F0363",-14.2171668168157,62.4232603797031,60.6539551805248
"E0364","F0364",12.1452200040221,123.182542798278,82.3851898589942
"E0365","F0365",4.51221148716286,96.2359218462098,70.8506087724641
"E0366","F0366",-6.38759229099378,60.847601250757,68.1300687854336
"E0367","F0367",-5.51025371532887,60.5498054108112,58.0978556535115
"E0368","F0368",0.0848336750641465,78.9936008562171,82.7304222225277
"E0369","F0369",4.65457374695688,83.2630488982701,79.8050422288221
"E0370","F0370",-13.933062851429,50.6944349465322,56.6799712004533
"E0371","F0371",11.4761111699045,79.3710257443763,72.1611923641382
"E0372","F0372",-9.32458021212369,73.2939952926562,60.8483693263346
"E0373","F0373",11.9200788158923,126.103015973765,69.0758811095936
"E0374","F0374",3.07986752595752,58.5033484989969,67.9332852035109
"E0375","F0375",-9.37617308227345,31.3310315387906,33.3402923358512
"E0376","F0376",8.13411315903068,55.4862741794547,56.4410538425937
"E0377","F0377",-13.8065176829696,59.3688598751866,47.2074463821665
"E0378","F0378",-12.0861886348575,73.0689116796537,51.8608734686887
"E0379","F0379",-4.09712717402726,40.9752412777116,33.3131322647148
"E0380","F0380",2.09114460507408,45.1886919578263,73.5973922685653
"E0381","F0381",11.4366364083253,96.3648869426134,90.8135723122896
"E0382","F0382",-9.49624294415116,55.729190420564,51.9561580537114
"E0383","F0383",-2.37378532765433,78.2706256861586,47.4647103262072
"E0384","F0384",-12.6824857131578,53.7432300423599,46.0292683721875
"E0385","F0385",-3.85720144724473,35.8477841024976,52.9566416262745
"E0386","F0386",5.93344140797853,91.717452727698,41.5736470253276
"E0387","F0387",5.56026742095128,90.3140429571027,75.2459927136303
"E0388","F0388",-8.91427744645625,72.0252377465759,39.3228441455807
"E0389","F0389",-13.649339787662,43.9711488945942,47.9865475578388
"E0390","F0390",10.5563503084704,54.3568001952213,53.1314041357704
"E0391","F0391",-2.35075692180544,66.6931147550313,38.4737208397299
"E0392","F0392",-11.4479474863037,48.7378968603501,51.238212178962
"E0393","F0393",-5.7072628615424,58.3290043592106,57.0266296515826
"E0394","F0394",-11.4781330875121,48.2849337769516,50.2820997492888
"E0395","F0395",0.476443762890995,74.6109417396341,74.9844218995304
"E0396","F0396",14.4303617603146,106.643551700503,79.3016566378255
"E0397","F0397",-0.7942447043024,54.1152261715408,75.3911098383179
"E0398","F0398",-14.7256336268038,72.3880782761833,63.2709025378561
"E0399","F0399",11.5895742690191,108.001549537425,78.5464435643966
"E0400","F0400",4.05751999933273,59.3381413020963,52.1796236787608
"E0401","F0401",-2.65392846660689,89.6845619432539,47.2297326842988
"E0402","F0402",-5.78845611540601,66.0263880981356,34.4670747388411
"E0403","F0403",-13.1048788991757,39.6191444476801,44.3270222895689
"E0404","F0404",11.5771183208562,92.4440887973505,69.876317874647
"E0405","F0405",10.9959323471412,85.2030064657633,61.1071580946065
"E0406","F0406",-1.61799499299377,65.4439542608357,33.1520537905716
"E0407","F0407",9.09721905598417,89.4963933587807,75.6171974341849
"E0408","F0408",-3.06453936500475,57.1307054614929,72.2273301830831
"E0409","F0409",-11.0358180874027,53.5420825836639,51.3921037853463
"E0410","F0410",-14.0197354322299,45.6868207284981,50.2993648733089
"E0411","F0411",-13.5165236284956,45.4762112874665,56.2608888269932
"E0412","F0412",9.12393862847239,72.5729283685039,63.9677497473006
"E0413","F0413",11.4479661709629,95.0392595565604,73.4768553408644
"E0414","F0414",-5.92777756042778,45.309507968141,65.063333199824
"E0415","F0415",-3.03031188435853,38.8406401873295,43.071715400222
"E0416","F0416",-9.31370923295617,51.2012197137226,46.2510521027177
"E0417","F0417",13.1329599791206,113.789802788077,90.4337543325766
"E0418","F0418",13.9992222818546,96.326998883703,77.2241322430285
"E0419","F0419",14.4077290012501,114.121327496539,76.963360979087
"E0420","F0420",8.13780881697312,93.1221452164647,65.2756642580469
