"restaurant_id","rating_raw","revenue_index","revenue_pre","seats"
"R0184",3.6255347506376,98.0776673962846,104.173276727291,55
"R0185",3.80656904552598,95.5486474887692,100.618103968272,37
"R0186",3.82910549151711,119.311802479352,105.003203989849,38
"R0187",3.76655296655372,101.91704760381,105.891856122726,25
"R0188",3.7817947245203,104.874202005451,100.849414476137,39
"R0189",3.99492344260216,163.343949748046,102.297400062189,48
"R0190",3.50292155623902,96.1605830406267,87.6629068028195,26
"R0191",3.52618403523229,93.1962748235351,88.904777863406,46
"R0192",3.84099393209908,118.187309555166,106.013135254868,43
"R0193",3.77937061991543,92.5013050271444,106.662384738385,40
"R0194",3.6004613089608,89.4831782652297,84.9210423713849,54
"R0195",3.89803577796556,136.982155887129,101.142155683294,50
"R0196",3.82735070236959,110.958081871642,104.646357755145,36
"R0197",3.91743189794943,127.621252382988,107.91059280396,47
"R0198",3.77931692590937,112.079880741091,106.420435515474,32
"R0199",3.96081327344291,147.677537992396,107.872099958952,35
"R0200",3.73451306880452,107.948881863156,102.675670106952,32
"R0201",3.93930120614823,154.538086244365,99.2061443888868,41
"R0202",3.79352047515567,122.146972694157,101.156636570006,28
"R0203",3.64988086454105,86.798332071407,96.0455596249986,33
"R0204",3.53922450833488,114.97322694626,106.923234429622,55
"R0205",3.63546097895596,88.5913250670056,90.5995226382621,36
"R0206",3.91269083996303,132.02824510186,113.865850296342,45
"R0207",3.75082983938046,108.780233368751,112.17652111739,38
"R0208",3.85920278576668,111.278571368521,122.352259569216,37
"R0209",3.94388849462848,144.395312883665,98.749517440296,49
"R0210",3.89490001508966,135.708458175072,115.075663721556,37
"R0211",3.59970027999952,88.7284824983443,70.7760812122312,27
"R0212",3.94350961025339,146.396600685344,103.376988456452,62
"R0213",3.64059169357643,109.558712644955,88.9136873657486,24
"R0214",3.7688548049191,103.573112480174,109.12632065401,42
"R0215",3.655606891145,101.803184246685,102.894843623309,30
"R0216",3.62012643530034,76.8634578999117,87.0429043068841,41
"R0217",3.59696712717414,89.8784479486316,101.902136339519,29
"R0218",3.74492033733986,97.0786828699724,110.612384490096,46
"R0219",3.61676121153869,88.8787560314673,110.37537414728,48
"R0220",3.53330562019255,108.690653696672,92.7287150753981,35
"R0221",3.51067217334639,98.5424797281766,90.6011888047681,39
"R0222",3.60245453997049,101.714893209029,100.547711609639,38
"R0223",3.71000359859318,93.1464603846725,103.406984217454,50
"R0224",3.97009256551974,158.639195701959,119.842474938468,50
"R0225",3.7820112654008,101.417451279063,101.394055247852,32
"R0226",3.98728996445425,162.214559971147,103.115114864371,34
"R0227",3.52007061289623,91.8313203017595,92.0338397431864,33
"R0228",3.83550286304671,111.711790247412,83.352676170477,34
"R0229",3.69428471196443,90.0515215748655,88.9298343833184,39
"R0230",3.85521192278247,127.966909929925,99.1720836517416,33
"R0231",3.5802639949834,97.6663555004119,90.5172960436032,26
"R0232",3.57733090536203,88.316765061508,86.7168844745728,32
"R0233",3.56451027421281,94.4264943949511,109.886685320573,45
"R0234",3.90841446514241,141.175254406477,108.502675269414,48
"R0235",3.77286260912661,108.946158025966,88.9396025582322,44
"R0236",3.78788816416636,100.429571795874,99.0964550293606,29
"R0237",3.92522753542289,152.887997817217,95.5366202528124,44
"R0238",3.70717771328054,105.291685896589,90.9158948718287,41
"R0239",3.92975038324948,134.617324701636,96.1788470803963,54
"R0240",3.54319386801217,100.760631122516,97.0009941479883,61
"R0241",3.73596894438379,96.2907933713701,86.2277462487052,46
"R0242",3.68681552796625,104.879050272455,90.9098185620354,31
"R0243",3.51128472120035,106.825517655091,92.785102204572,35
"R0244",3.77317183359992,112.288899975125,101.938225770795,35
"R0245",3.71751532994676,101.285542046431,109.9362914715,38
"R0246",3.98931561375502,142.257778554432,100.59008534849,49
"R0247",3.85835689422674,122.209433611157,113.27037349898,56
"R0248",3.6006540391827,109.638059563934,93.4176496402301,36
"R0249",3.74133133888245,99.1590538520419,115.235147405062,34
"R0250",3.94135899783578,147.206240709713,112.989792692581,36
"R0251",3.83000734820962,108.286680922388,116.856229817083,50
"R0252",3.53755913150962,87.7162129601602,94.3645725254886,40
"R0253",3.96274711331353,150.283243983159,104.858298962645,41
"R0254",3.58668305701576,97.2381206483411,90.9116846392918,29
"R0255",3.67910339590162,87.1028834507612,89.2759261414563,38
"R0256",3.85988724417984,113.754507843983,113.056999417574,50
"R0257",3.81755736900959,116.067999252319,114.217308805751,43
"R0258",3.6265579968458,96.1840240711838,101.459618646126,35
"R0259",3.77920634986367,110.860348553207,111.045672033788,35
"R0260",3.84643976262305,121.447065739931,100.602346806283,45
"R0261",3.72330070089083,107.395889262959,103.064571342464,46
"R0262",3.90295278979465,134.749635385374,101.951689955215,51
"R0263",3.82951128354762,128.776823795345,109.158447739295,46
"R0264",3.97404054587241,132.623157382726,119.868404937569,30
"R0265",3.77454521099571,123.111302816396,111.237833956916,39
"R0266",3.99544292502105,160.601171300082,115.609337391328,66
"R0267",3.64477647037711,93.3049132037337,89.7233080643678,30
"R0268",3.91186814696994,140.870690470438,105.972174884495,43
"R0269",3.59085001831409,110.223500290989,95.5460359161038,49
"R0270",3.9419911459554,143.736972388714,106.416828959243,48
"R0271",3.77595986670349,103.00721644867,104.937044653069,51
"R0272",3.80086584878154,106.125617697972,90.8823039246887,41
"R0273",3.96451173070818,157.995078213585,107.018864554123,36
"R0274",3.95000860211439,149.345743387893,112.151314848867,31
"R0275",3.52497007208876,103.351154072527,83.8636422977203,41
"R0276",3.6384091792861,91.5774938237296,98.1308245942965,39
"R0277",3.92079093400389,133.587920733648,97.7117725241797,39
"R0278",3.90984108357225,135.895113250012,111.750045967785,44
"R0279",3.89963302074466,131.401889177424,120.877035157726,39
"R0280",3.86904812068678,116.926650533824,94.2390694922963,45
"R0281",3.5030264853267,94.2887494202379,88.9510839903471,16
"R0282",3.88688474812079,112.412076717188,107.932389386426,42
"R0283",3.52616993803531,95.0019390059893,99.5893699105217,43
"R0284",3.8923849206185,129.633013759323,115.141893116466,55
"R0285",3.56452316697687,76.6417816584112,99.7898948632826,34
"R0286",3.93899995274842,139.853241820224,105.420978487046,46
"R0287",3.61399526707828,87.551180803822,80.9308020724656,52
"R0288",3.5937606751686,90.093769830249,109.685219904164,47
"R0289",3.75567514658906,111.017021819722,104.102292493629,27
"R0290",3.85220906604081,132.629732568191,111.338038157808,41
"R0291",3.64427470043302,101.411729456763,91.6780681412926,31
"R0292",3.71349020628259,106.933674781114,95.1847380995741,42
"R0293",3.77604089793749,113.893241130001,102.466253595261,37
"R0294",3.52822365367319,102.066694756735,95.8840848786577,27
"R0295",3.94471255887765,143.902981326512,92.7437223160543,31
"R0296",3.89109169470612,132.454219066731,94.6966647542013,43
"R0297",3.99329346348532,161.418350710636,100.225339784543,51
"R0298",3.83277094888035,102.044855981956,107.571183980109,35
"R0299",3.6181495442288,91.1591730393494,109.730845785939,42
"R0300",3.65763312473428,88.2690453078737,85.9376245747317,41
"R0301",3.99840309307911,149.765218630945,127.662620130026,38
"R0302",3.801214966923,121.111466947097,102.440258342417,39
"R0303",3.88604121282697,139.53864177828,100.929172831386,45
"R0304",3.98440725647379,169.765434355906,111.540471062741,41
"R0305",3.97001694585197,150.814903375922,119.416517812105,49
"R0306",3.90986273565795,121.426315430832,105.845491099435,46
"R0307",3.69310931547079,99.5172738858132,106.65090828112,30
"R0308",3.61725112609565,91.2329108874721,105.048889701692,49
"R0309",3.64253186655696,104.147415665012,96.2786289085531,32
"R0310",3.53323408367578,95.8167621201388,102.612924121295,45
"R0311",3.84074850694742,111.056053181708,97.5163998593106,37
"R0312",3.81616666866466,102.115380073448,99.5656955253502,39
"R0313",3.50844210176729,82.446744306114,105.322031633888,35
"R0314",3.73667430807836,103.532736513313,91.4029151459274,40
"R0315",3.85629368340597,125.88905076381,94.1027672274589,58
"R0316",3.73908052116167,97.8791059094375,104.530587265741,38
"R0317",3.52357721072622,97.3547376797043,88.7478614383561,32
"R0318",3.6868768366985,89.8290379932025,104.985583592771,38
"R0319",3.99048708134796,160.018259257586,109.060555207334,45
"R0320",3.82568295847159,114.580405406181,96.9480591467179,46
"R0321",3.66172341466881,83.1862482206805,93.2650014823234,42
"R0322",3.92432173737325,138.135263111483,96.6321348453447,48
"R0323",3.67395591270179,93.7178013075936,88.5241414346801,35
"R0324",3.87708625849336,133.429974905093,108.990086742437,47
"R0325",3.5207720118342,111.488813700417,103.383104098972,27
"R0326",3.95575806556735,145.845717485364,105.349575677122,37
"R0327",3.66742987104226,108.525938603611,94.2762540558942,41
"R0328",3.52823316375725,91.1314200577772,88.5516872928809,33
"R0329",3.7225934084272,110.957118757173,104.838799417667,38
"R0330",3.78960340411868,104.646919486028,113.712077375624,46
"R0331",3.64696458447725,97.5324808820571,112.601667673212,34
"R0332",3.82416349288542,99.4172697460318,105.361170849927,47
"R0333",3.52517027058639,107.379429374114,98.0639289496185,32
"R0334",3.54589864809532,86.0461618602727,96.4578037160503,22
"R0335",3.61983991193119,96.4066440540495,102.879904908472,44
"R0336",3.70987954398151,85.8330206241075,103.490619644622,41
"R0337",3.56621427705977,91.1157463250867,101.772300940528,35
"R0338",3.87407642416656,140.804608951966,112.236686315188,52
"R0339",3.72687859274447,103.478941696005,109.169806743383,45
"R0340",3.58665515901521,91.414559378792,91.9612853418723,39
"R0341",3.93839836481493,153.857703263949,108.239174730796,49
"R0342",3.85901997319888,134.899737452899,117.195173575194,41
"R0343",3.68012207455467,112.763719874035,99.7833557832112,56
"R0344",3.98986833589152,153.228005690671,123.078677981101,29
"R0345",3.54540831921622,90.3538090463084,92.676920458541,33
"R0346",3.85212121496443,127.079171061165,105.573951424935,53
"R0347",3.63246041967068,97.1636323433881,79.9581237769516,31
"R0348",3.82520013197791,102.992957937733,104.778787474334,38
"R0349",3.61338687618263,98.9712884220036,96.572295086455,28
"R0350",3.99924378818832,170.462603658861,111.284062093107,55
"R0351",3.50118045555428,81.2747942151265,87.6409589434455,52
"R0352",3.77457391074859,112.197976875447,107.726627197215,45
"R0353",3.7889385354938,110.319356085701,100.921746581464,57
"R0354",3.59581419453025,103.910869629949,94.9181738710775,33
"R0355",3.66211396805011,99.25521569475,98.6517001605992,41
"R0356",3.89739263569936,130.227912077564,85.7202210014899,32
"R0357",3.86488550622016,125.06927332533,115.141973046073,53
"R0358",3.71780663577374,94.3046967585295,91.7906863593926,43
"R0359",3.9223458255874,127.085732658938,113.826209642893,51
"R0360",3.87430887029041,133.332595135141,94.7244152642821,42
"R0361",3.59692248911597,114.25938174207,102.954534830699,40
"R0362",3.95692677760962,141.461359965814,112.292105842964,39
"R0363",3.69427980447654,103.166126362345,105.861661256026,41
"R0364",3.60474454215728,84.0359890719527,81.0907549170866,35
"R0365",3.89372513827402,131.43970653228,125.294542456112,37
"R0366",3.55025771493092,92.5562043750551,85.3881521743444,26
"R0367",3.55447680188809,77.4968095436475,97.3839405514856,40
"R0368",3.52500308118761,84.6222008743247,91.0703037516741,44
"R0369",3.88650439062621,127.318805978368,113.981690821587,32
"R0370",3.63044661155436,106.374419574231,91.9284497374291,44
"R0371",3.76853570004459,105.539652355622,105.779077847456,47
"R0372",3.66511051228736,95.5143038415058,109.094178793253,35
"R0373",3.95378265308682,151.477204203332,107.908183597088,59
"R0374",3.69299456395674,88.0376877079581,70.2861411180812,35
"R0375",3.7124322099844,97.2479624422359,123.123258968163,47
"R0376",3.56466129107866,115.014772485191,103.617368079769,36
"R0377",3.76978964731097,112.992857288604,102.442575036602,52
"R0378",3.59687628201209,105.388868854925,100.596717514548,50
"R0379",3.90555323730223,126.290274820522,101.237133037707,24
"R0380",3.81866796768736,120.497823480071,88.5807943022263,59
"R0381",3.53544972231612,101.112548383312,95.2603985177526,37
"R0382",3.67420363251586,92.8721874790448,103.563024871048,30
"R0383",3.93427001719829,147.332238305562,108.13744966513,36
"R0384",3.65791025629733,92.5700427460888,93.6308942732541,42
"R0385",3.74494533706456,88.8685412109903,109.406891886829,41
"R0386",3.66511991503648,81.1027993637593,95.4845228142838,28
"R0387",3.76405622786842,118.338508040712,89.2887917716593,61
"R0388",3.90537735400721,133.658832820805,97.5036525358618,36
"R0389",3.66629984229803,92.9014606418987,86.4870348166952,54
"R0390",3.72839288425166,100.037127385708,85.947137727299,47
"R0391",3.70966804516502,97.7232927905624,100.09005345467,42
"R0392",3.72400793246925,109.519487644629,96.9049226537778,38
"R0393",3.61309140676167,100.372927513346,89.6359100309847,37
"R0394",3.69475879997481,105.751737343446,91.9084880514276,38
"R0395",3.9853611435974,150.298280350908,116.381545118482,55
"R0396",3.54799206880853,80.2464291622666,91.8045110227896,44
"R0397",3.74187935551163,113.852569089699,85.0233592100686,32
"R0398",3.65273885149509,78.2563477132979,87.2402814471657,50
"R0399",3.80629828746896,106.298371829645,108.705574270825,43
"R0400",3.98722288769204,149.245232934099,107.864386848708,26
"R0401",3.91075907519553,135.140018418652,121.143138537055,33
"R0402",3.63807230710518,98.4987713214598,109.91795369131,43
"R0403",3.55253327370156,96.0631363746978,88.7770746321219,34
"R0404",3.92851700610481,145.764972499905,82.8470097519203,54
"R0405",3.87350215157494,105.911666807785,116.295229665978,40
"R0406",3.79597530758474,120.294552887012,101.340482084979,44
"R0407",3.93639212672133,144.98313151789,101.996802177352,35
"R0408",3.79626036342233,124.551271008699,94.9891621544199,37
"R0409",3.80607053055428,106.058910920368,116.518437807112,41
"R0410",3.87088377564214,120.508671635488,104.568568980068,37
"R0411",3.87957507907413,120.738544194486,109.050682420634,40
"R0412",3.81138818338513,114.819616408258,98.5283456830746,24
"R0413",3.61991649726406,85.2945587704924,99.9056182799555,39
"R0414",3.802325192024,102.099168593116,116.031338603432,43
"R0415",3.94075008330401,143.969413801438,107.44286179834,44
"R0416",3.90093471377622,122.436123153161,120.889854830007,54
"R0417",3.97360573289916,144.225897919138,97.0991450442489,44
"R0418",3.64864838635549,92.750323275643,91.5634252757461,36
"R0419",3.70254931994714,100.796052076372,100.353652386839,53
"R0420",3.79765213362407,116.969984547166,90.4728750638031,54
"R0421",3.67989025474526,84.015275694215,92.681203648919,25
"R0422",3.83845106698573,120.344029720271,111.986779045111,51
"R0423",3.70243509788997,89.8074674395322,104.578367874525,44
"R0424",3.94662371126469,133.515368979007,101.221965845327,53
"R0425",3.99180929234717,170.29206662838,125.886568467018,49
"R0426",3.80377844139002,127.991497445518,106.48330825508,47
"R0427",3.68093566899188,87.4532538540905,92.2022812782923,44
"R0428",3.82548672461417,122.434710321936,113.036650841407,27
"R0429",3.63728358317167,92.58303172048,90.7497997097508,37
"R0430",3.88112942234147,130.459603292289,95.2762042395732,36
"R0431",3.68489951395895,119.209323885911,98.1648037992652,51
"R0432",3.77748263080139,111.042010000016,90.9048791114501,45
"R0433",3.92893189308234,141.624312051668,109.062731329816,45
"R0434",3.77627277944703,94.811860317298,107.49228526344,34
"R0435",3.82906676107086,119.76687719933,111.162336127348,38
"R0436",3.69866894884035,99.1071040243147,88.7489523294077,38
"R0437",3.70546008588281,104.104390234906,95.5293595004829,42
"R0438",3.61865862866398,93.8228886457332,108.343136469643,37
"R0439",3.5891285588732,75.8299696109632,97.7654999400274,32
"R0440",3.74472514609806,98.5592802655602,100.00465122616,38
"R0441",3.66924119193573,100.735128413307,110.49801098672,21
"R0442",3.60134965111502,95.2274005593051,93.8313562183683,35
"R0443",3.90692766848952,131.555837832227,97.6277762434458,44
"R0444",3.82979613903444,127.854643319738,91.1252404925223,50
"R0445",3.92462918395177,126.88871212208,110.171005723313,47
"R0446",3.96515493886545,153.311224138999,108.600613593609,35
"R0447",3.91564250562806,121.798220267155,112.300429413315,41
"R0448",3.5837836418068,93.1845786567361,91.1745861553115,33
"R0449",3.73269705416169,106.174302023738,84.3827373152534,49
"R0450",3.84523296984844,120.347658598654,101.100586738837,55
"R0451",3.94383767910767,147.914738731047,100.954108755933,39
"R0452",3.64755411306396,96.7340749158867,97.9094274611265,51
"R0453",3.70442435517907,97.8729631878052,105.66681169242,31
"R0454",3.94546796835493,138.057301909855,117.476425660711,47
"R0455",3.9204099358758,150.783108803151,103.292363477147,48
"R0456",3.97388327447698,177.541915569754,101.654135217935,47
"R0457",3.71773093414959,92.7303753627995,102.378385669881,50
"R0458",3.77203775336966,113.133727459092,96.1437122731956,46
"R0459",3.68292140495032,105.388121038961,90.9770668997014,34
"R0460",3.95840377989225,158.37151990414,100.436934919397,39
"R0461",3.95442076539621,148.509126063287,112.830115618209,30
"R0462",3.84737078670878,114.018485683544,102.889345940555,43
"R0463",3.68698491470423,95.6631052462788,95.3646387176583,38
"R0464",3.63198533491232,100.952761806781,96.6688973263851,48
"R0465",3.93818638776429,140.6974241778,108.705830973648,41
"R0466",3.72115759272128,87.9503795962303,89.4851494949945,39
"R0467",3.66431797412224,105.775265140035,107.581082243437,30
"R0468",3.93836649588775,138.546425377889,101.249125471988,31
"R0469",3.58294602471869,93.4722962568418,100.018827715643,40
